id_jugador,nombre_jugador,id_equipo,nombre_equipo,id_temporada,estado
20212243,Olek Balcerowski,14,Unicaja,2024,activo
30000049,Melvin Ejim,14,Unicaja,2024,activo
30001169,Tyler Kalinoski,14,Unicaja,2024,activo
30001981,Kameron Taylor,14,Unicaja,2024,activo
20200191,Jonathan Barreiro,14,Unicaja,2024,activo
20209226,Alberto Díaz,14,Unicaja,2024,activo
30001978,Tyson Carter,14,Unicaja,2024,activo
20202039,Nihad Djedovic,14,Unicaja,2024,activo
30003424,Killian Tillie,14,Unicaja,2024,activo
30000023,David Kravish,14,Unicaja,2024,activo
30001977,Kendrick Perry,14,Unicaja,2024,activo
20213230,Yankuba Sima,14,Unicaja,2024,activo
30000053,Tyson Pérez,14,Unicaja,2024,activo
30000095,Yannick Kraag,8,Joventut Badalona,2024,activo
30003339,Devon Dotson,8,Joventut Badalona,2024,activo
20200836,Pau Ribas,8,Joventut Badalona,2024,activo
30003422,Kaiser Gates,8,Joventut Badalona,2024,activo
20211643,Artem Pustovyi,8,Joventut Badalona,2024,activo
20204158,Guillem Vives,8,Joventut Badalona,2024,activo
30003529,Sam Dekker,8,Joventut Badalona,2024,activo
20213414,Ian Platteeuw,8,Joventut Badalona,2024,activo
20213146,Pau Majoral,8,Joventut Badalona,2024,activo
20212073,Miguel Allen,8,Joventut Badalona,2024,activo
30002869,Michael Ruzic,8,Joventut Badalona,2024,activo
30003813,Miye Oni,8,Joventut Badalona,2024,activo
30000287,Kassius Robertson,8,Joventut Badalona,2024,activo
20202172,Ante Tomic,8,Joventut Badalona,2024,activo
20209836,Adam Hanga,8,Joventut Badalona,2024,activo
20211754,Pep Busquets,8,Joventut Badalona,2024,baja
30002691,Keye Van der Vuurst,8,Joventut Badalona,2024,baja
30001171,Trae Bell-Haynes,16,Casademont Zaragoza,2024,activo
30000031,AJ Slaughter,16,Casademont Zaragoza,2024,activo
20210918,Santi Yusta,16,Casademont Zaragoza,2024,activo
20212476,Miguel González,16,Casademont Zaragoza,2024,activo
30002829,Yoanki Mencía,16,Casademont Zaragoza,2024,activo
20212348,Jaime Fernández,16,Casademont Zaragoza,2024,activo
20210254,Bojan Dubljevic,16,Casademont Zaragoza,2024,activo
30003403,Joaquin Rodriguez,16,Casademont Zaragoza,2024,activo
20210828,Emir Sulejmanovic,16,Casademont Zaragoza,2024,activo
20212593,Álex Moreno,16,Casademont Zaragoza,2024,activo
30003202,Daniel Muñoz,16,Casademont Zaragoza,2024,activo
30003366,Jilson Bango,16,Casademont Zaragoza,2024,activo
30001155,Marco Spissu,16,Casademont Zaragoza,2024,activo
20213218,Lucas Langarita,16,Casademont Zaragoza,2024,baja
20212593,Álex Moreno,16,Casademont Zaragoza,2024,baja
30003531,Haydn Ling,16,Casademont Zaragoza,2024,baja
30002716,David Kramer,28,La Laguna Tenerife,2024,activo
30003367,Kostas Kostadinov,28,La Laguna Tenerife,2024,activo
20212972,Bruno Fitipaldo,28,La Laguna Tenerife,2024,activo
20201760,Marcelinho Huertas,28,La Laguna Tenerife,2024,activo
30001166,Thomas Scrubb,28,La Laguna Tenerife,2024,activo
20209890,Ilimane Diop,28,La Laguna Tenerife,2024,activo
20209470,Lluís Costa,28,La Laguna Tenerife,2024,activo
20203882,Joan Sastre,28,La Laguna Tenerife,2024,activo
20210659,Giorgi Shermadini,28,La Laguna Tenerife,2024,activo
20211625,Tim Abromaitis,28,La Laguna Tenerife,2024,activo
20209934,Fran Guerra,28,La Laguna Tenerife,2024,activo
20212189,Aaron Doornekamp,28,La Laguna Tenerife,2024,activo
30003368,Payton Willis,28,La Laguna Tenerife,2024,baja
30003418,Santiago Vescovi,10,BAXI Manresa,2024,activo
20210815,Guillem Jou,10,BAXI Manresa,2024,activo
20204133,Álex Reyes,10,BAXI Manresa,2024,activo
30003419,Bodian Massa,10,BAXI Manresa,2024,activo
30000133,Marcis Steinbergs,10,BAXI Manresa,2024,activo
30000645,Musa Sagnia,10,BAXI Manresa,2024,activo
30000109,Ondrej Hustak,10,BAXI Manresa,2024,activo
20213210,Mario Saint-Supery,10,BAXI Manresa,2024,activo
30003416,Derrick Alston Jr.,10,BAXI Manresa,2024,activo
30003415,Cameron Hunt,10,BAXI Manresa,2024,activo
20213406,Max Gaspà,10,BAXI Manresa,2024,activo
30003414,Retin Obasohan,10,BAXI Manresa,2024,activo
20203826,Dani Pérez,10,BAXI Manresa,2024,activo
20210914,Emanuel Cate,10,BAXI Manresa,2024,activo
30003417,Chuba Ohams,10,BAXI Manresa,2024,baja
30003505,Amida Brimah,10,BAXI Manresa,2024,baja
30000058,Phil Scrubb,657,Leyma Coruña,2024,activo
30003423,Ingus Jakovics,657,Leyma Coruña,2024,activo
20210647,Goran Huskic,657,Leyma Coruña,2024,activo
30003449,Olle Lundqvist,657,Leyma Coruña,2024,activo
30002740,Brandon Taylor,657,Leyma Coruña,2024,activo
20211460,Atoumane Diagne,657,Leyma Coruña,2024,activo
30003485,Santiago Martinez,657,Leyma Coruña,2024,activo
20210147,Aleix Font,657,Leyma Coruña,2024,activo
30003435,Yunio Barrueta,657,Leyma Coruña,2024,activo
20203802,Alex Hernández,657,Leyma Coruña,2024,activo
20200277,Augusto Lima,657,Leyma Coruña,2024,activo
20211615,Trey Thompkins,657,Leyma Coruña,2024,activo
20204145,Beqa Burjanadze,657,Leyma Coruña,2024,activo
30003479,Omar Thiam,657,Leyma Coruña,2024,activo
30003389,LJ Figueroa,657,Leyma Coruña,2024,baja
30003478,Gildas Giménez,9,Real Madrid,2024,activo
30003476,Declan Duru,9,Real Madrid,2024,activo
20210088,Alberto Abalde,9,Real Madrid,2024,activo
20211331,Facu Campazzo,9,Real Madrid,2024,activo
30003363,Xavier Rathan-Mayes,9,Real Madrid,2024,activo
20213252,Hugo González,9,Real Madrid,2024,activo
20210501,Mario Hezonja,9,Real Madrid,2024,activo
30001170,Dzanan Musa,9,Real Madrid,2024,activo
20212952,Gabriel Deck,9,Real Madrid,2024,activo
30003477,Sidi Gueye,9,Real Madrid,2024,activo
20212174,Usman Garuba,9,Real Madrid,2024,activo
20203832,Serge Ibaka,9,Real Madrid,2024,activo
20209407,Edy Tavares,9,Real Madrid,2024,activo
20201774,Sergio Llull,9,Real Madrid,2024,activo
30001114,Andrés Feliz,9,Real Madrid,2024,activo
30001229,Eli John Ndiaye,9,Real Madrid,2024,activo
20210392,Josep Puerto,13,Valencia Basket,2024,activo
30002724,Nate Reuvers,13,Valencia Basket,2024,activo
20211129,Jaime Pradilla,13,Valencia Basket,2024,activo
30001360,Sergio De Larrea,13,Valencia Basket,2024,activo
20211660,Xabi López-Arostegui,13,Valencia Basket,2024,activo
30002048,Chris Jones,13,Valencia Basket,2024,activo
30000514,Jean Montero,13,Valencia Basket,2024,activo
20213321,Jorge Carot,13,Valencia Basket,2024,activo
30002442,Stefan Jovic,13,Valencia Basket,2024,activo
30001954,Ethan Happ,13,Valencia Basket,2024,activo
20213202,Lucas Marí,13,Valencia Basket,2024,activo
30000032,Matt Costello,13,Valencia Basket,2024,activo
30003505,Amida Brimah,13,Valencia Basket,2024,activo
30002811,Semi Ojeleye,13,Valencia Basket,2024,activo
30003405,Nate Sestina,13,Valencia Basket,2024,activo
30000107,Brancou Badio,13,Valencia Basket,2024,activo
30003507,Goran Filipovic,13,Valencia Basket,2024,baja
20212239,Sander Raieste,3,Baskonia,2024,activo
20211976,Joseba Querejeta,3,Baskonia,2024,activo
30000111,Pavel Savkov,3,Baskonia,2024,activo
20210830,Tadas Sedekerskis,3,Baskonia,2024,activo
30003351,Timothé Luwawu-Cabarrot,3,Baskonia,2024,activo
20212947,Ognjen Jaramaz,3,Baskonia,2024,activo
30003408,Trent Forrest,3,Baskonia,2024,activo
30002650,Nikos Rogkavopoulos,3,Baskonia,2024,activo
20212905,Khalifa Diop,3,Baskonia,2024,activo
30002867,Vit Hrabar,3,Baskonia,2024,activo
30001252,Seydina Faye,3,Baskonia,2024,activo
30003350,Kamar Baldwin,3,Baskonia,2024,activo
30003387,Donta Hall,3,Baskonia,2024,activo
30002069,Ousmane Ndiaye,3,Baskonia,2024,activo
30001128,Chima Moneke,3,Baskonia,2024,activo
20212330,Luka Samanic,3,Baskonia,2024,activo
30001957,Markus Howard,3,Baskonia,2024,activo
30003811,Chevez Goodwin,658,Hiopos Lleida,2024,activo
30003406,Corey Walden,658,Hiopos Lleida,2024,activo
30001994,Thomas Bropleh,658,Hiopos Lleida,2024,activo
30001243,Rafael Villar,658,Hiopos Lleida,2024,activo
20209098,Oriol Paulí,658,Hiopos Lleida,2024,activo
30002691,Keye Van der Vuurst,658,Hiopos Lleida,2024,activo
30003420,Luka Bozic,658,Hiopos Lleida,2024,activo
30003503,Edo Muric,658,Hiopos Lleida,2024,activo
30003234,Alexander Madsen,658,Hiopos Lleida,2024,activo
30000925,Michael Caicedo,658,Hiopos Lleida,2024,activo
20202164,Pierre Oriola,658,Hiopos Lleida,2024,activo
20204140,Kenny Hasbrouck,658,Hiopos Lleida,2024,activo
30003464,Ferran Mauri,658,Hiopos Lleida,2024,activo
30003494,Derek Cooke,658,Hiopos Lleida,2024,baja
30003483,Dee Bost,658,Hiopos Lleida,2024,baja
20213168,José Tomás Martínez,12,UCAM Murcia,2024,activo
30000015,Dani García,12,UCAM Murcia,2024,activo
30002036,Howard Sant-Roos,12,UCAM Murcia,2024,activo
30002651,Troy Caupain,12,UCAM Murcia,2024,activo
20211263,Nemanja Radovic,12,UCAM Murcia,2024,activo
30001917,Jonah Radebaugh,12,UCAM Murcia,2024,activo
30003488,Joao Neves,12,UCAM Murcia,2024,activo
20200294,Marko Todorovic,12,UCAM Murcia,2024,activo
20212971,Vladimir Brodziansky,12,UCAM Murcia,2024,activo
20210278,Moussa Diagne,12,UCAM Murcia,2024,activo
20210498,Ludde Hakanson,12,UCAM Murcia,2024,activo
20211887,Arturs Kurucs,12,UCAM Murcia,2024,activo
30003817,DJ Stephens,12,UCAM Murcia,2024,activo
20212941,Dylan Ennis,12,UCAM Murcia,2024,activo
20212423,Simon Birgander,12,UCAM Murcia,2024,activo
20211797,Rodions Kurucs,12,UCAM Murcia,2024,activo
30003359,Nike Sibande,591,Bàsquet Girona,2024,activo
30001997,Maxi Fjellerup,591,Bàsquet Girona,2024,activo
20211754,Pep Busquets,591,Bàsquet Girona,2024,activo
30002671,Yves Pons,591,Bàsquet Girona,2024,activo
30000108,Juani Marcos,591,Bàsquet Girona,2024,activo
30003426,Pol Campeny,591,Bàsquet Girona,2024,activo
20212102,Guillem Ferrando,591,Bàsquet Girona,2024,activo
30002443,Martinas Geben,591,Bàsquet Girona,2024,activo
30000138,Juan Fernández,591,Bàsquet Girona,2024,activo
30003407,Francisco Caffaro,591,Bàsquet Girona,2024,activo
20210335,Sergi Martínez,591,Bàsquet Girona,2024,activo
30002674,Mindaugas Susinskas,591,Bàsquet Girona,2024,activo
20210852,Jaume Sorolla,591,Bàsquet Girona,2024,activo
30003360,Aljami Durham,591,Bàsquet Girona,2024,activo
30001353,James Nnaji,591,Bàsquet Girona,2024,activo
30002683,Ike Iroegbu,591,Bàsquet Girona,2024,activo
30002043,William Howard,591,Bàsquet Girona,2024,baja
20200247,Albert Ventura,591,Bàsquet Girona,2024,baja
30003393,Charlie Moore,25,Río Breogán,2024,activo
30003818,Dae Dae Grant,25,Río Breogán,2024,activo
20211456,Eric Vila,25,Río Breogán,2024,activo
30003430,Edin Atic,25,Río Breogán,2024,activo
30000194,Dragan Apic,25,Río Breogán,2024,activo
20212984,Darrun Hilliard,25,Río Breogán,2024,activo
30003815,John Egbunu,25,Río Breogán,2024,activo
30003394,Aleksandar Aranitovic,25,Río Breogán,2024,activo
20212244,Jordan Sakho,25,Río Breogán,2024,activo
20212431,Dominik Mavra,25,Río Breogán,2024,activo
30001182,Erik Quintela,25,Río Breogán,2024,activo
30001091,Adam Somogyi,25,Río Breogán,2024,activo
30001899,Toni Nakic,25,Río Breogán,2024,activo
30003412,EJ Onu,25,Río Breogán,2024,baja
30000021,Jordan Davis,25,Río Breogán,2024,baja
20200274,Rafa Luz,22,MoraBanc Andorra,2024,activo
30000213,Babatunde Olumuyiwa,22,MoraBanc Andorra,2024,activo
30003442,Aaron Ganal,22,MoraBanc Andorra,2024,activo
20203810,Nacho Llovet,22,MoraBanc Andorra,2024,activo
30002017,Jerrick Harding,22,MoraBanc Andorra,2024,activo
20212966,Stan Okoye,22,MoraBanc Andorra,2024,activo
20210959,Chumi Ortega,22,MoraBanc Andorra,2024,activo
20200243,Ferran Bassas,22,MoraBanc Andorra,2024,activo
20210122,Felipe Dos Anjos,22,MoraBanc Andorra,2024,activo
20210232,Kyle Kuric,22,MoraBanc Andorra,2024,activo
30001914,Nikola Radicevic,22,MoraBanc Andorra,2024,activo
30003410,Nikos Chougkaz,22,MoraBanc Andorra,2024,activo
30000062,Ben Lammers,22,MoraBanc Andorra,2024,activo
30003411,Sekou Doumbouya,22,MoraBanc Andorra,2024,activo
30001134,Shannon Evans,22,MoraBanc Andorra,2024,activo
30000063,Jonathan Rousselle,592,Coviran Granada,2024,activo
20212977,Gian Clavell,592,Coviran Granada,2024,activo
20210661,Scott Bamforth,592,Coviran Granada,2024,activo
20210685,Sergi García,592,Coviran Granada,2024,activo
30001214,Elias Valtonen,592,Coviran Granada,2024,activo
30001332,Agustín Ubal,592,Coviran Granada,2024,activo
20210887,Iván Aurrecoechea,592,Coviran Granada,2024,activo
30001137,Amine Noua,592,Coviran Granada,2024,activo
20203675,Pere Tomàs,592,Coviran Granada,2024,activo
30000004,Jacob Wiley,592,Coviran Granada,2024,activo
20210707,Rubén Guerrero,592,Coviran Granada,2024,activo
30003444,Osi Cerdá,592,Coviran Granada,2024,activo
20209139,Edgar Vicedo,592,Coviran Granada,2024,activo
